material_id,band_gap,density,formation_energy
mp-976244,0.0,1.282329064668899,-0.046131332500000004
mp-795,0.0,1.876852600281151,-0.162072771041666
mp-570363,1.3839000000000001,1.190496663429773,0.043562903958333
mp-9918,0.0,3.88670934059481,-0.280800750416666
mp-1097058,0.34790000000000004,4.02935024518611,-2.048200303535852
mp-1097867,0.38670000000000004,4.012375051234392,-2.063062192027915
mp-1176549,1.1511,4.109464980895689,-2.483645458833332
mp-1176651,0.375299999999999,3.997636993882728,-1.869355390223836
mp-1178108,0.0,4.113029286835969,-1.582857378333332
mp-1178332,0.091599999999999,4.493330172091002,-1.45966883922619
mp-1206066,0.001699999999999,1.285834432837961,-1.513794837291667
mp-1235496,0.020199999999999,2.872615002794277,-1.028747306222222
mp-1235333,0.0,3.9928369270367563,-3.3940175328
mp-1235669,0.0,2.719712868637472,-0.9542963188888881
mp-1235382,0.0,2.374011746292963,-3.012252559649123
mp-1235106,0.0,5.360016182753202,-0.8813191560144931
mp-1233014,1.1315,4.96341189580181,-1.509900675396824
mp-1235366,0.043099999999999,3.05161722255135,-1.006548425555555
mp-1235094,0.0,3.8985435329531413,-3.3625805
mp-1235283,0.0,2.340591521244658,-3.029789802280702
mp-1236154,1.2247,2.209765914254216,-2.337486830222223
mp-1236363,1.3041,4.97007280456267,-1.5270467596825381
mp-1236378,0.0,5.490875784631713,-0.7003412347101451
mp-1282759,0.0316,4.582189524663026,-1.7237957830555541
mp-1272833,1.6572,4.46627110818103,-2.1876209163888882
mp-1311873,0.802999999999999,4.143001503630701,-2.109904565003593
mp-1393169,3.080699999999999,3.045206653446983,-2.411452728888889
mp-1391065,1.1296,3.54599022937406,-0.47625481979166606
mp-1639950,0.5482,4.442939243087757,-2.0743432086159
mp-1443175,0.0,4.11614151187571,0.6594887406666671
mp-2348641,0.018000000000000002,4.635450955622343,-1.497991299166667
mp-2766181,2.3004,3.102249335232131,-2.656921822136015
mp-674361,2.9621,4.384557291808807,-2.8894612342666672
mp-675069,3.0192,4.415984295457482,-2.8926584085238103
mp-676694,2.9794,4.397739687610721,-2.891502366000001
mp-685266,0.07650000000000001,2.430426609174511,-0.8371450412500021
mp-685413,0.0,4.297012015306148,-2.784339947358975
mp-691187,2.041099999999999,3.7992431105472333,-1.991130317499998
mp-686057,3.0381,4.409493062654657,-2.888663548416666
mp-706252,1.0368,4.65603739020839,-1.6761909043452392
mp-753244,2.278699999999999,2.730656457273256,-2.5594517703496162
mp-753845,0.173899999999999,3.714547734920698,-1.413122691458333
mp-756006,0.385899999999999,3.698227568919558,-0.9534255986111101
mp-758700,0.543399999999999,3.930058104299801,-2.00901737678982
mp-759500,2.833,3.566730687263,-2.582907345666667
mp-759977,1.0947,2.89445497802493,-3.132380767222223
mp-759816,1.9798,2.736971272085227,-3.146850878888889
mp-759990,2.0173,3.216090625730721,-2.932600591669061
mp-760014,3.7153,3.4046692535357392,-2.777649925972222
mp-760354,3.2235,3.3052539106286822,-2.728400701666666
mp-760180,0.8189000000000001,3.282528988175789,-2.76648080604454
mp-760797,0.0806,3.386390148823804,-2.302563854738955
mp-760773,0.0,3.8630675395242893,-1.916665315166663
mp-760832,0.0,3.453788887469501,-3.145394561269842
mp-761262,0.4097,3.740808975143978,-2.335109094333331
mp-762390,1.3033000000000001,3.6968639454514083,-2.419177853958333
mp-762514,0.4429,3.9419306639757723,-1.946034032962643
mp-763655,0.308799999999999,4.039473067330886,-1.977966891712644
mp-773043,0.0,4.217493638957693,-1.621175424583332
mp-774032,0.6332,3.9492247213928673,-2.258351875476191
mp-776764,3.219299999999999,3.545989778868469,-2.693320080416666
mp-776933,3.2912,3.10058793510884,-2.664290014791667
mp-777167,0.0,3.647438860671533,-2.916688761666666
mp-777622,3.4526,3.321182474373279,-2.7687157971666663
mp-779788,0.0,4.13332631829456,-2.116618136357759
mp-780233,0.0,3.427492082042368,-3.147980013673469
mp-804341,0.5283,3.949225169735404,-1.9993137254761901
mp-880027,0.0,4.039473290463321,-1.058874038462643
mp-867613,0.0,3.880364221959116,-3.333029768461538
mp-888867,0.0,3.6474386456646073,-1.164239007135417
mp-997515,0.8753999999999991,4.700107452507008,-1.660109609444444
mp-997539,0.3002,4.36397800648308,-1.267651137833333
mp-1045516,0.07310000000000001,4.575499842983658,-1.182512773333333
mp-1079063,0.0,1.6602773398792472,0.09570017560344901
mp-1045561,0.014600000000000002,3.958465482950209,-1.994743005599343
